immowebCode,type,priceString,price,country,province,district,locality,postalCode,street,latitude,longitude,availableDate,neighborhoodOrLocality,constructionYear,floor,numberOfFloors,buildingCondition,numberOfFrontages,outdoorParkingSpaces,surroundingsType,livingArea,livingRoomSurface,kitchenType,kitchenSurface,bedrooms,bedroom1Surface,bedroom2Surface,bathrooms,toilets,basement,furnished,terraceSurface,elevator,disabilityAccess,tvCable,visioPhone,swimmingPool,energyConsumption,energyClass,EPCReportReference,CO2Emission,yearlyEnergyConsumption,heatingType,thermicSolarPanels,doubleGlazing,planningPermission,subdivisionPermit,floodZoneType,landUseDesignation,cadastralIncome,tenementBuilding,streetFrontageWidth,coveredParkingSpaces,basementSurface,monthlyCharges,diningRoom,showerRooms,intercom,bedroom3Surface,armoredDoor,propertyName,laundryRoom,terraceOrientation,caretaker,commonWaterHeater,livingRoom,terrace,attic,bedroom4Surface,officeSurface,office,alarm,eLevel,heatPump,PVSolarPanels,plotSurface,lotWidth,gasWaterElectric,gardenSurface,gardenOrientation,dressingRoom,professionalSpace,sewerConnection,jacuzzi,sauna,buildingType,fireplaces,garden,airConditioning,internet,professionalSpaceSurface,atticSurface,isolated,bedroom5Surface,streetFacing,woodedLand,rearPlot,flatLand
10146648,House,"€375,000",375000.0,Belgium,Walloon Brabant,Nivelles,Grez-Doiceau,1390.0,Place Ernest Dubois 6,50.74,4.7,January 1 2023 - 12:00 AM,None,None,None,None,To be done up,3,None,Countryside,217,53,3,18,5,16,14,3,None,2,1,None,1,1,2,0,1,428,F,20220406015270,79,120604,1,0,2,0,0,0,None,"€ 1,3651365 €",1,None,None,None,,2,None,0,15,0,None,0,0,0,0,0,2,2,16,None,2,0,None,0,0,1004,None,1,None,0,0,0,2,0,0,,None,0,0,,None,None,0,26,0,0,0,0
10146391,House,"€500,000",500000.0,Belgium,Luxembourg,Arlon,Arlon,6700.0,Avenue de Longwy 340,49.67,5.82,None,None,1986,None,None,Good,3,3,None,159,None,2,None,5,None,None,2,2,0,1,None,0,0,0,0,0,320,D,20220928012215,320,73797,5,0,2,0,0,0,None,,1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,611,None,0,None,180,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10149570,House,"€265,000",265000.0,Belgium,Namur,Namur,Auvelais,5060.0,Rue du centre 24,50.45,4.63,None,None,None,None,None,Good,2,None,None,245,38,3,10,3,20,15,1,2,2,1,None,0,0,0,0,0,583,G,20221003013547,None,85986,3,0,2,0,0,0,None,€ 622622 €,1,7,1,None,,0,None,0,11,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,388,15,2,120,360,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10150870,House,"€595,000",595000.0,Belgium,Walloon Brabant,Nivelles,Mont Saint-Guibert,1435.0,Grand' Route 3,50.65,4.64,None,None,2009,None,None,Good,4,2,None,450,47,2,None,5,18,15,2,3,2,1,15,0,0,0,0,0,152,B,20220513005065,38,82026,3,0,2,0,0,0,None,"€ 1,5501550 €",1,11,2,None,,2,None,0,14,0,None,0,0,0,0,0,0,0,12,12,2,0,None,0,0,1241,25.5,2,626,225,0,0,0,0,0,,1,0,0,,None,None,0,None,0,0,0,0
10151325,House,"€740,000",740000.0,Belgium,East Flanders,Gent,Gentbrugge,9050.0,Brusselsesteenweg 690,51.03,3.77,None,None,1974,None,None,To be done up,None,None,None,285,28,0,14,5,20,9,1,2,0,1,32,1,1,2,1,1,226,C,Not specified,None,None,1,0,2,2,2,1,Residential park,"€ 4,9184918 €",1,None,1,None,,2,None,1,9,0,None,0,0,1,0,0,0,0,18,None,1,2,None,0,0,2246,25,2,None,135,1,0,2,0,0,All kind,None,2,0,,None,None,0,13,1,1,1,1
10149710,House,"€789,000",789000.0,Belgium,Antwerp,Antwerp,Brasschaat,2930.0,Bredabaan 260,51.29,4.49,None,None,2002,None,None,Good,4,None,None,236,38,2,10,3,29,19,1,2,0,1,None,0,0,0,0,0,202,C,2613176,None,None,1,0,2,2,1,1,"Living area (residential, urban or rural)","€ 1,5411541 €",1,None,2,None,,0,None,0,14,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,2115,None,2,None,135,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10151128,House,"€1,400,000",1400000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dworp,1653.0,Alsembergsesteenweg 660,50.73,4.3,None,None,1950,None,None,To renovate,4,4,Countryside,301,36,3,15,4,24,15,1,2,2,1,None,0,0,0,0,0,829,F,2685801,None,None,3,0,2,0,0,1,None,"€ 3,3913391 €",1,None,1,None,,0,None,0,10,0,None,0,0,0,0,0,2,0,7,None,2,0,None,0,0,6370,None,2,None,0,0,0,0,0,0,,1,0,0,,None,None,0,None,0,0,0,0
10151173,House,"€2,470,000",2470000.0,Belgium,Brussels,Brussels,Watermael-Boitsfort,1170.0,Avenue Delleur,99.0,999.0,None,None,None,None,None,None,2,None,None,None,None,0,None,None,14,13,3,None,2,0,None,2,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,No,0,None,None,None,,0,None,0,12,0,None,0,0,0,0,0,1,0,None,None,2,0,None,0,0,None,None,2,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10156038,House,"€239,000",239000.0,Belgium,Liege,Huy,Nandrin,4550.0,Route du Condroz 151,50.51,5.4,None,None,None,None,None,Just renovated,None,1,None,157,30,2,None,3,None,None,1,2,2,1,25,0,0,0,0,0,236,C,20220808008303,59,37124,3,0,2,0,0,0,None,€ 536536 €,1,7,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,136,13.5,2,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10154859,House,"€385,000",385000.0,Belgium,Walloon Brabant,Nivelles,Grez-Doiceau,1390.0,Place Ernest Dubois 6,50.74,4.7,December 1 2022 - 12:00 AM,None,None,None,None,As new,4,None,Isolated,135,18,2,18,2,18,10,1,1,0,1,None,0,0,0,0,0,139,B,20221004013065,39,None,0,0,2,0,0,1,None,€ 528528 €,1,7,None,None,,2,None,0,None,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,870,17,1,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10155670,House,"€479,000",479000.0,Belgium,Liege,Verviers,St. Vith,4780.0,Hauptstrasse 10,50.28,6.13,None,None,None,None,None,As new,4,4,None,153,35,2,None,4,19,16,2,None,0,1,60,0,0,0,0,0,610,G,20140328006765,151,132140,1,1,2,0,1,0,None,,1,None,1,None,,0,None,0,16,1,None,0,0,0,1,0,0,2,12,None,1,0,None,1,1,872,None,1,None,0,1,0,1,0,0,,None,0,0,,None,None,0,None,1,1,1,2
10156000,House,"€1,398,000",1398000.0,Belgium,Antwerp,Mechelen,Putte,2580.0,Mechelbaan 509,51.05,4.63,None,None,1971,None,None,Good,None,None,None,739,None,3,None,12,None,None,5,5,2,1,None,0,0,0,0,0,360,D,20210519-0002412221-RES-1,None,None,1,0,2,2,2,1,"Living area (residential, urban or rural)","€ 6,4226422 €",2,None,12,None,,0,None,0,None,0,None,0,0,0,0,0,2,0,None,None,2,0,None,0,0,710,None,2,None,135,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10160303,House,"€130,000",130000.0,Belgium,Namur,Dinant,Rochefort,5580.0,Route de Marche 25,50.16,5.23,None,Zone Province de Namur,1938,None,None,To renovate,4,None,Isolated,115,26,1,12,3,None,None,1,1,0,1,None,0,0,0,0,0,742,G,20210602000454,185,100427,3,0,0,0,0,0,None,€ 423423 €,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10160304,House,"€149,000",149000.0,Belgium,Namur,Dinant,Rochefort,5580.0,Route de Marche 25,50.16,5.23,None,Zone Province de Namur,None,None,None,To renovate,3,None,Isolated,120,35,3,12,3,12,11,1,2,0,1,45,0,0,0,0,0,344,E,20220830012296,85,57357,3,0,0,0,0,0,None,€ 718718 €,1,None,None,None,,0,None,0,13,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,528,None,0,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10160305,House,"€320,000",320000.0,Belgium,Namur,Dinant,Rochefort,5580.0,Route de Marche 25,50.16,5.23,None,Zone Nord Province du Luxembourg,None,None,None,To be done up,4,1,Countryside,250,45,2,15,3,17,14,1,2,0,1,29,0,0,0,0,0,335,D,20210820007845,84,124458,3,0,0,0,0,0,None,€ 826826 €,1,None,None,None,,0,None,0,14,0,None,0,0,0,0,0,0,0,None,9,2,0,None,0,0,2152,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10160540,House,"€370,000",370000.0,Belgium,Walloon Brabant,Nivelles,Braine-le-chateau,1440.0,122 RUE DE MONT-ST-PONT,50.68,4.37,None,None,1959,None,None,To renovate,3,None,None,142,21,1,15,4,17,15,1,2,0,0,10,1,1,2,0,1,305,D,20221003009020,None,49542,1,0,2,0,0,1,None,"€ 1,3751375 €",1,None,1,62,,2,None,0,10,0,None,0,0,0,0,0,0,2,32,None,0,0,None,0,0,233,None,2,60,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10160212,House,"€1,350,000",1350000.0,Belgium,West Flanders,Brugge,Knokke - Heist,8300.0,Albert plein 10,51.35,3.3,December 1 2022 - 12:00 AM,3 - KNOKKE,None,None,None,Good,2,3,"Living area (residential, urban or rural)",190,None,4,None,4,20,15,3,4,0,0,20,1,1,2,0,1,206,C,422558865,1,None,1,0,2,2,1,1,None,€ 751751 €,1,None,1,None,,0,2,0,12,0,None,0,0,0,0,0,0,0,10,None,0,2,None,0,0,270,None,2,270,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10071315,House,"€99,000",99000.0,Belgium,Luxembourg,Bastogne,Bastogne,6600.0,Route de Marche 143,50.0,5.7,None,None,1948,None,None,To restore,4,None,None,162,None,0,None,3,None,None,None,None,0,1,None,0,0,0,0,0,542,G,20220726011731,135,87744,3,1,2,0,1,1,"Living area (residential, urban or rural)",€ 446446 €,1,None,None,None,,2,None,0,None,1,None,0,0,0,1,0,0,0,None,None,0,0,542,1,1,2600,None,2,None,0,0,0,1,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9866055,House,"€169,000",169000.0,Belgium,Luxembourg,Neufchateau,Neufchateau,6840.0,Avenue de la Gare,99.0,999.0,None,None,None,None,None,None,None,None,None,2,None,0,None,1,None,None,None,None,0,1,None,0,0,0,0,0,0,None,Not specified,None,321,0,1,1,0,1,0,None,No,0,None,None,None,,0,None,0,None,0,None,0,0,0,2,0,0,0,None,None,0,0,None,1,1,None,None,0,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9806188,House,"€229,000",229000.0,Belgium,Liege,Huy,Nandrin,4550.0,Route du Condroz 151,50.51,5.4,None,None,1890,None,None,Good,None,3,Isolated,280,40,3,None,2,None,None,2,3,0,1,30,0,0,0,0,0,610,G,20121127029053,None,110540,3,0,2,0,0,0,None,€ 922922 €,1,27,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,1365,64,2,None,180,0,0,0,0,0,,1,2,0,,None,None,0,None,0,0,0,0
10020178,House,"€249,000",249000.0,Belgium,Liege,Huy,Nandrin,4550.0,Route du Condroz 151,50.51,5.4,None,None,2002,None,None,Good,None,None,None,148,25,3,None,3,None,None,1,2,0,1,16,0,0,0,0,0,187,C,20220422009284,34,26039,1,0,2,0,0,0,None,€ 730730 €,1,8,None,None,,0,1,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,76,9.75,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9979984,House,Make,250000.0,Belgium,Luxembourg,Arlon,Arlon,6700.0,Rue des Capucins,99.0,999.0,None,None,None,None,None,None,None,None,None,21,None,0,None,1,None,None,None,None,1,1,None,0,0,0,0,0,0,None,117 kg CO₂/m²,None,472,0,1,1,0,1,0,None,No,0,None,None,None,,0,None,0,None,0,None,0,0,0,2,0,0,0,None,None,0,0,None,1,1,None,None,0,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9924034,House,"€285,000",285000.0,Belgium,Walloon Brabant,Nivelles,Nivelles,1400.0,Rue de Namur 93,50.6,4.33,None,None,1920,None,None,Good,None,2,None,161,41,4,None,2,None,None,1,1,2,1,35,0,0,0,0,0,534,G,20220511025600,96,86042,1,0,2,0,0,0,None,€ 639639 €,1,6,2,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,756,13.6,2,340,135,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9916441,House,"€315,000",315000.0,Belgium,Luxembourg,Bastogne,Bastogne,6600.0,Route de Marche 143,50.0,5.7,None,None,1964,None,None,To be done up,4,None,None,253,None,0,None,4,None,None,1,None,0,1,None,0,0,0,0,0,474,F,20220516022349,117,119690,3,1,2,0,1,1,"Living area (residential, urban or rural)",€ 860860 €,1,None,None,None,,2,None,0,None,1,None,0,0,0,1,0,0,0,None,None,2,0,474,1,1,1200,None,2,None,0,0,2,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9982323,House,"€320,000",320000.0,Belgium,Luxembourg,Bastogne,Bastogne,6600.0,Route de Marche 143,50.0,5.7,None,None,1899,None,None,To be done up,4,None,None,256,None,0,None,4,None,None,1,None,0,1,None,0,0,0,0,0,254,C,20220622016621,2,65235,4,1,2,0,1,1,"Living area (residential, urban or rural)",€ 399399 €,1,None,None,None,,2,None,0,None,1,None,0,0,0,1,0,0,0,None,None,0,0,254,1,2,2276,None,2,None,0,0,0,1,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10130525,House,"€320,000",320000.0,Belgium,West Flanders,Brugge,Brugge,8310.0,Moerkerkse Steenweg 1,51.22,3.28,September 22 2022 - 12:00 AM,None,2022,None,None,As new,2,None,Urban,127,None,4,None,3,None,None,1,None,0,1,19,1,1,2,0,1,152,B,20220916-0002676693-RES-1,152,None,1,0,2,2,1,1,"Living area (residential, urban or rural)",,1,None,None,None,,0,None,0,None,0,None,0,0,0,0,2,0,0,None,None,0,0,None,0,0,121,None,2,40,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10125208,House,"€320,000",320000.0,Belgium,East Flanders,Oudenaarde,Ronse,9600.0,Grote Markt 35,50.75,3.6,None,None,1976,None,None,To be done up,None,4,None,200,None,3,None,5,None,None,1,1,2,1,None,0,0,0,0,0,640,F,20211116-0002494144-RES-1,None,None,3,0,0,0,0,0,"Living area (residential, urban or rural)","€ 1,1501150 €",1,None,1,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,2769,None,0,None,180,0,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
9990624,House,"€350,000",350000.0,Belgium,Luxembourg,Arlon,Arlon,6700.0,Rue des Capucins,99.0,999.0,None,None,None,None,None,None,None,None,None,5,None,0,None,1,None,None,None,None,1,1,None,0,0,0,0,0,0,None,85 kg CO₂/m²,None,464,0,1,2,1,1,0,None,No,0,None,None,None,,0,None,0,None,0,None,0,0,0,2,0,0,0,None,None,0,0,None,1,1,None,None,2,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10111219,House,Make,395000.0,Belgium,Liege,Huy,Huy,4500.0,Rue des Brasseurs (Grand' Place),99.0,999.0,None,None,None,None,None,None,None,None,None,23,None,0,None,None,14,9,1,None,0,0,None,0,0,0,0,0,0,None,52 kg CO₂/m²,None,None,0,0,0,0,0,0,None,No,0,2,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10122502,House,"€400,000",400000.0,Belgium,Brussels,Brussels,Bruxelles,1000.0,Square Ambiorix 40 Bte 67,50.84,4.38,None,Ilot Sacré,1830,None,None,To renovate,2,None,Urban,85,17,0,None,1,17,None,1,1,2,1,None,1,1,2,0,0,0,None,Not specified,None,None,2,0,2,0,0,0,Residential area with cultural historical aesthetic value,€ 912912 €,2,2.8,None,None,,0,1,0,None,0,None,0,0,0,0,0,0,0,None,None,0,2,None,0,0,17,2.8,2,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10117114,House,"€420,000",420000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Vilvoorde,1800.0,Hendrik I-lei  191/01,50.94,4.43,June 1 2023 - 12:00 AM,None,1938,None,None,As new,None,1,None,190,19,4,17,4,18,18,1,None,0,0,12,1,1,2,1,1,280,C,20220823-0002660277-res-1,11,None,1,0,2,0,2,1,"Living area (residential, urban or rural)",€ 974974 €,1,6,None,76,,2,None,1,12,0,None,0,0,1,0,0,0,0,16,None,1,1,None,0,0,200,6,2,70,90,1,0,2,0,0,,None,0,0,,None,41,0,None,1,1,1,1
9901291,House,"€449,000",449000.0,Belgium,Liege,Huy,Nandrin,4550.0,Route du Condroz 151,50.51,5.4,None,None,1890,None,None,Good,None,8,Isolated,363,14,3,None,7,None,None,3,4,2,1,35,0,0,0,0,0,610,G,20121127029053,None,110540,3,0,2,0,0,0,None,"€ 1,4771477 €",1,25,None,None,,0,1,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,2450,60,2,None,180,0,0,0,0,0,,1,2,0,,None,None,0,None,0,0,0,0
10104976,House,"€475,000",475000.0,Belgium,West Flanders,Kortrijk,Waregem,8793.0,Roterijstraat,99.0,999.0,None,None,None,None,None,None,None,None,None,None,None,0,None,None,12,10,1,None,0,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,Yes,0,None,None,None,,0,2,0,None,0,None,0,0,0,0,0,2,0,None,None,0,0,None,0,0,None,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10094725,House,"€515,000",515000.0,Belgium,Walloon Brabant,Nivelles,Nivelles,1400.0,Rue de Saintes 11/3,50.6,4.33,None,None,1999,None,None,Good,4,5,"Living area (residential, urban or rural)",215,40,2,18,4,15,15,1,None,0,1,None,0,0,0,0,0,198,C,20220331018745,49,None,3,0,0,0,0,0,"Living area (residential, urban or rural)",,0,None,None,None,,0,1,0,22,0,None,0,135,0,0,0,2,2,9,15,2,2,None,0,0,1248,None,0,None,135,2,2,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10094730,House,"€515,000",515000.0,Belgium,Walloon Brabant,Nivelles,Nivelles,1400.0,Rue de Saintes 11/3,50.6,4.33,None,None,1999,None,None,Good,4,5,"Living area (residential, urban or rural)",215,40,2,18,4,15,15,1,None,0,1,None,0,0,0,0,0,198,C,20220331018745,49,None,3,0,2,0,0,0,"Living area (residential, urban or rural)",,0,None,None,None,,0,1,0,22,0,None,0,135,0,0,0,2,2,9,15,2,2,None,0,0,1248,None,0,None,135,2,0,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10094702,House,"€515,000",515000.0,Belgium,Walloon Brabant,Nivelles,Nivelles,1400.0,Rue de Saintes 11/3,50.6,4.33,None,None,1999,None,None,Good,4,5,"Living area (residential, urban or rural)",215,40,2,18,4,15,15,1,None,0,1,None,0,0,0,0,0,198,C,20220331018745,49,None,3,0,0,0,0,0,"Living area (residential, urban or rural)",,0,None,None,None,,0,1,0,22,0,None,2,135,0,0,0,2,2,9,15,2,2,None,0,0,1248,None,0,None,135,2,2,0,0,0,,None,2,0,,None,None,0,None,0,0,0,0
10122575,House,"€650,000",650000.0,Belgium,Brussels,Brussels,Auderghem,1160.0,Place Communale 8,50.82,4.43,October 1 2022 - 12:00 AM,Bruxelles,1910,None,None,Good,2,None,Urban,293,19,7,19,4,10,14,2,3,0,1,30,1,1,0,0,1,0,None,Not specified,None,None,1,0,2,0,0,0,None,,2,5.7,None,58,,0,None,2,None,0,None,0,0,0,0,0,0,0,None,5,2,0,None,0,0,141,6,1,44,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9913129,House,"€650,000",650000.0,Belgium,Liege,Liege,Ans,4430.0,Rue de l'Yser 425,50.66,5.51,May 13 2022 - 12:00 AM,None,1970,None,None,Good,4,None,Urban,370,None,2,None,7,None,None,4,4,2,1,None,1,1,0,0,1,472,F,20140211006757,None,22867,1,0,0,2,1,0,"Living area (residential, urban or rural)","€ 3,2573257 €",2,None,4,None,€ 7575 €,0,None,2,None,0,None,0,0,0,0,2,2,0,None,None,0,0,None,0,0,256,None,2,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9913125,House,"€650,000",650000.0,Belgium,Liege,Liege,Ans,4430.0,Rue de l'Yser 425,50.66,5.51,May 13 2022 - 12:00 AM,None,1970,None,None,Good,4,None,Urban,390,None,2,None,8,None,None,4,4,2,1,None,1,1,0,0,1,256,D,20140211025065,None,22867,1,0,0,2,1,0,"Living area (residential, urban or rural)","€ 3,3783378 €",2,None,4,None,€ 7575 €,0,None,2,None,0,None,0,0,0,0,2,2,0,None,None,0,0,None,0,0,485,None,2,None,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10105634,House,"€664,000",664000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Dworp,1653.0,Alsembergsesteenweg 660,50.73,4.3,None,None,1900,None,None,To be done up,2,None,None,305,None,1,21,6,38,22,2,2,2,1,None,0,0,0,0,0,0,None,20220909-0002671944-KNR-1,None,None,3,0,2,0,0,0,None,"€ 1,2411241 €",1,None,1,None,,0,None,0,18,0,None,0,0,0,0,0,2,0,18,None,0,0,None,0,0,260,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,18,0,0,0,0
10106173,House,"€665,000",665000.0,Belgium,West Flanders,Brugge,Brugge,8310.0,Moerkerkse Steenweg 1,51.22,3.28,None,Brugge centrum,2006,None,None,Good,3,3,"Living area (residential, urban or rural)",530,None,6,None,4,14,13,3,None,0,1,32,0,0,0,0,0,167,B,202201210003530450-RES-1,None,None,1,0,0,2,2,1,"Living area (residential, urban or rural)",,2,None,1,None,,0,None,0,15,0,None,0,0,0,0,2,0,0,11,None,0,0,None,0,0,434,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10022169,House,"€785,000",785000.0,Belgium,Brussels,Brussels,Ixelles,1050.0,Rue du Lac 27,99.0,999.0,None,None,None,None,None,None,None,None,None,17,None,0,None,None,19,18,3,None,2,0,None,0,0,0,0,0,0,None,Not specified,None,None,0,0,0,0,0,0,None,No,0,2,None,None,,0,3,0,14,0,None,0,0,0,0,0,0,1,8,None,2,0,None,0,0,None,None,0,34,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9701855,House,"€790,000",790000.0,Belgium,Antwerp,Antwerp,Aartselaar,2630.0,Barones L. de Borrekenslaan 84,51.14,4.38,None,None,1918,None,None,Just renovated,None,None,None,247,32,4,21,2,17,17,2,2,0,1,14,0,0,0,0,0,128,B,20220107-0002521739-RES-1,None,None,1,0,2,0,0,1,"Living area (residential, urban or rural)",€ 597597 €,1,10,None,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,2,None,0,0,127,3.6,2,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10107021,House,"€975,000",975000.0,Belgium,Antwerp,Antwerp,Brasschaat,2930.0,Bredabaan 260,51.29,4.49,June 1 2022 - 12:00 AM,None,1854,None,None,Good,None,None,None,550,None,2,None,5,None,None,2,3,2,1,None,0,0,0,0,0,541,F,20220127-0002534481-RES-1,None,None,3,0,2,2,1,1,"Living area (residential, urban or rural)","€ 1,8661866 €",1,71,6,None,,0,1,0,None,0,None,0,0,0,0,0,2,0,None,None,0,2,None,0,0,2283,47,2,None,90,0,0,0,0,0,,1,2,0,,None,None,0,None,0,0,0,0
9651639,House,Make,1000000.0,Belgium,Flemish Brabant,Halle-Vilvoorde,Grimbergen,1850.0,Prinsenstraat,99.0,999.0,None,None,None,None,None,None,None,None,None,24,None,0,None,2,None,None,None,None,1,1,None,1,1,1,0,0,0,None,Not specified,None,605,0,1,1,0,1,0,None,No,0,None,None,None,,0,None,0,None,2,None,0,0,0,2,0,0,0,None,None,0,1,None,1,1,None,None,1,None,0,0,0,2,1,1,,None,0,0,,None,None,0,None,0,0,0,0
10094624,House,"€1,295,000",1295000.0,Belgium,Walloon Brabant,Nivelles,Nivelles,1400.0,Rue de Saintes 11/3,50.6,4.33,None,None,1960,None,None,Good,4,10,"Living area (residential, urban or rural)",500,55,4,20,6,23,11,2,None,2,1,None,0,0,0,0,2,288,D,20150114007613,71,None,3,0,2,0,0,0,"Living area (residential, urban or rural)",,0,None,3,None,,2,None,0,30,0,None,2,180,0,0,0,2,0,50,40,2,2,None,0,0,49814,None,0,None,180,0,2,0,0,0,,1,2,0,,110,None,0,None,0,0,2,0
10094630,House,"€1,295,000",1295000.0,Belgium,Walloon Brabant,Nivelles,Nivelles,1400.0,Rue de Saintes 11/3,50.6,4.33,None,None,1960,None,None,Good,4,10,"Living area (residential, urban or rural)",500,55,4,20,6,23,11,2,None,0,1,None,0,0,0,0,2,288,D,20150114007613,71,None,3,0,2,0,0,0,"Living area (residential, urban or rural)",,0,None,3,None,,2,None,0,30,0,None,2,180,0,0,0,2,0,50,40,2,2,None,0,0,49814,None,0,None,180,0,2,0,0,0,,1,2,0,,110,None,0,None,0,0,2,0
9918709,House,"€1,795,000",1795000.0,Belgium,West Flanders,Brugge,Brugge,8310.0,Moerkerkse Steenweg 1,51.22,3.28,None,Brugge centrum,2018,None,None,As new,2,None,Urban,330,None,6,None,9,None,None,9,None,0,2,30,2,2,0,0,1,131,B,31005-G-20131968/EP02493/A001/D01/SD005,None,None,1,0,0,2,2,1,"Living area (residential, urban or rural)",,2,None,2,None,,0,None,0,None,0,None,0,0,0,0,2,0,0,None,None,0,0,None,0,0,110,None,0,None,0,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
9907705,House,Make,2000000.0,Belgium,West Flanders,Brugge,Brugge,8310.0,Moerkerkse Steenweg 1,51.22,3.28,None,Assebroek,1820,None,None,Good,4,6,"Living area (residential, urban or rural)",530,None,8,None,4,None,None,4,None,0,2,100,1,1,2,0,1,327,D,0002457319-KNR-1,None,None,1,0,2,2,1,1,"Living area (residential, urban or rural)",,1,None,4,None,,0,None,0,None,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,4997,None,2,4000,0,0,0,2,0,0,,None,0,0,,None,None,0,None,0,0,0,0
10161758,House,"€325,000",325000.0,Belgium,Antwerp,Antwerp,Wilrijk,2610.0,Prins Boudewijnlaan 122,51.18,4.42,None,None,None,None,None,As new,2,None,None,201,30,2,14,3,14,11,1,2,0,1,10,0,0,0,0,0,247,C,20220623-0002628817-RES-1,None,None,0,0,2,0,0,1,"Living area (residential, urban or rural)",€ 743743 €,1,6,None,None,,2,None,0,10,0,None,0,0,0,0,0,0,0,None,None,0,0,None,0,0,350,6,0,210,360,0,0,0,0,0,,None,0,0,,None,None,0,None,0,0,0,0
