Immoweb code,Price_1,Price_2,country,region,province,district,locality,postalCode,street,number,box,propertyName,floor,latitude,longitude,Available as of,Available date,Neighbourhood or locality,Construction year,Floor,Number of floors,Building condition,Number of frontages,Outdoor parking spaces,Surroundings type,Living area,Living room surface,Kitchen type,Kitchen surface,Bedrooms,Bedroom 1 surface,Bedroom 2 surface,Bathrooms,Toilets,Basement,Furnished,Terrace surface,Elevator,Accessible for disabled people,TV cable,Visio phone,Swimming pool,Primary energy consumption,Energy class,Reference number of the EPC report,CO₂ emission,Yearly theoretical total energy consumption,As built plan,Heating type,Thermic solar panels,Double glazing,Planning permission obtained,Subdivision permit,Possible priority purchase right,Proceedings for breach of planning regulations,Flood zone type,Latest land use designation,Price,Cadastral income,Tenement building,Address,Website,External reference,Street frontage width,Covered parking spaces,Basement surface,Monthly charges, 212,null,50.85,4.42,Virtual visit,Dining room,Shower rooms,Intercom,Agent's name,Bedroom 3 surface,Armored door,Property name,Laundry room,Terrace orientation,Caretaker,Common water heater,Living room,Total ground floor buildable,Terrace,Attic,Bedroom 4 surface,Office surface,Office,Secure access / alarm,E-level (overall energy performance),Heat pump,Photovoltaic solar panels,Surface of the plot,Width of the lot on the street,"Gas, water & electricity",Garden surface,Garden orientation,Conformity certification for fuel tanks,Dressing room,Professional space,Connection to sewer network,Jacuzzi,Sauna,Type of building,How many fireplaces?,Garden, 1,50.52,5.24,Air conditioning,Internet,Obligation to build,Number of annexes, 95,4.41,Professional space surface,Attic surface, 202,50.9,3.4, 131,51.35,3.28, 9a,50.84,4.46,Extra information, 8,51.23,4.4, 120,4.47, 72 \\/ 0002,51.22,3.22,Venue of the sale,Single session,Terms of visit,Starting price,Isolated,Bedroom 5 surface, 69,50.46,3.96, 37, 5,50.61,3.39,Value of the property,Lump sum,Monthly annuity,Indexed annuity,Reversionary annuity,Bare ownership sale,Number of annuitants,Age of annuitant, 303,50.68,4.19, 15,50.8,5.34, 30,51.21,4.25, 9,50.81,4.43, 273,50.67,5.25,,50.72,4.51, 92,50.73, 2, 390 bus 001,51.04,3.71, 21, 518,50.79,4.49, 40,50.83,4.45, 22,3.12, 3 ,Sea view, 38,50.63,5.56, 24,50.93,4.37, ,50.82,50.74,3.6, 16,49.68,5.81,EPC description, 27,4.58, 11,4.35,Land is facing street,Wooded land,Plot at rear,Flat land,Current monthly revenue, 3,4.95,Maximum duration of annuity, Place Sabatier,50.41,4.38,26,50.7,5.65,4.04,Age of annuitants, 171,49.85,5.45, Chauss\\u00e9e de Lille,50.6,3.37, 10A,50.77,4.34, 21C,50.92,4.64, 277,4.39, 238, 37-39, 33,51.27,3.03, 690,108 b21,50.86,4.31
9563070,"€189,500",189500€,Belgium,null,Li\\u00e8ge,Huy,Huy,4500,Rue des Brasseurs (Grand' Place),,,,,,,1850,,,3,4,To restore,2,,195m²square meters,,Not installed,,3,,2,,,2,No,,80000m²square meters,,Not specified,,,,,Not specified,Not specified,Not specified,Not specified,No,Gas,Yes,,"Living area (residential, urban or rural)",,,,,,"€ 189,500189500 €",No,,"Rue des Brasseurs (Grand' Place), 14500- Huy",http://www.trevirasquain.be,14702 - 5610,,,,,,,latitude,,,,,2,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,number,longitude,After signing the deed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10114353,Make,200000€,Belgium,null,Brussels,Brussels,Ixelles,1050,Place du Ch\\u00e2telain 35,null,null,null,null,50.82,4.36,,,,1951,2,4,Good,3,,,80m²square meters,32m²square meters,,9m²square meters,2,,,1,,,No,,Yes,No,Yes,,No,380kWh/m²kilowatt hour per square meters,G,20220505-0000611794-01-7,89 kg CO₂/m²,Not specified,,Fuel oil,No,No,,No,No,No,Non flood zone,,"Make an offer starting from€ 200,000Make an offer starting from200000 €",,No,Place du Châtelain 351050- Ixelles,http://era.be/chatelain,,50 m,,4m²square meters,,,,,,Link to the virtual visit,,,,,,No,,,,,Yes,,,,,,,,No,380,No,No,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9890251,"€210,000",210000€,Belgium,null,Walloon Brabant,Nivelles,Waterloo,1410,1 Avenue Henri Bourgys,null,null,null,null,50.84,4.4,After signing the deed,,Bruxelles (19 communes),2018,1,4,As new,2,,,40m²square meters,25m²square meters,Hyper equipped,,,,,1,1,Yes,Yes,4m²square meters,Yes,Yes,,Yes,,Not specified,Not specified,Not specified,Not specified,Not specified,,Gas,,Yes,,,,,,,"€ 210,000210000 €",,No,1 Avenue Henri Bourgys1410- Waterloo,http://www.newdeal.immo,4744970,6 m,,,€ 8585 €,,,,,,,1,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10071120,"€219,000",219000€,Belgium,null,Flemish Brabant,Halle-Vilvoorde,Dworp,1653,Alsembergsesteenweg 660,null,null,null,null,50.73,4.3,After signing the deed,,,1979,1,,To be done up,2,,,83m²square meters,,Semi equipped,,2,,,1,1,,No,6m²square meters,,,,,,Not specified,Not specified,Not specified,Not specified,Not specified,No,Gas,,Yes,,,,,,,"€ 219,000219000 €",,No,Alsembergsesteenweg 6601653- Dworp,http://www.multimmo.be,7597 - 3489,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10124961,"€225,000",225000€,Belgium,null,Brussels,Brussels,Bruxelles ville,1000,Rue Archim\\u00e8de 17 ,null,null,null,null,50.84,4.38,,,,1976,1,1,To be done up,2,,,60m²square meters,24m²square meters,,8m²square meters,1,,,1,,,No,4m²square meters,,,,,,251kWh/m²kilowatt hour per square meters,E,20220907-TESTv,105 kg CO₂/m²,Not specified,,Gas,No,Yes,,No,No,No,Non flood zone,,"€ 225,000225000 €",,No,Rue Archimède 171000- Bruxelles ville,http://era.be/chatelain,,,,,,,,,,,,,,,,No,,,,,Yes,,,,,,,,,251,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10131819,"€229,000",229000€,Belgium,null,Flemish Brabant,Halle-Vilvoorde,Grimbergen,1850,Brusselsesteenweg 65 ,null,null,null,null,50.93,4.36,After signing the deed,,,1965,3,4,Good,2,,,89m²square meters,,Semi equipped,,2,,,1,1,Yes,No,,Yes,,,,,127kWh/m²kilowatt hour per square meters,B,20190327-0002145334-RES-1,Not specified,Not specified,No,,,Yes,Yes,No,Yes,No,Non flood zone,Mixed living area (accommodation &amp; economic activities),"€ 229,000229000 €",€ 889889 €,No,Brusselsesteenweg 651850- Grimbergen,http://www.berthouts.be/nl/,1817228 - VKV-2022-0,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053183,"€230,000",230000€,Belgium,null,Luxembourg,Bastogne,Bastogne,6600,Route de Marche 143,null,null,null,null,50,5.7,,,,2001,3,3,Good,2,,,115m²square meters,,,,2,,,1,,Yes,No,,Yes,No,No,,No,180kWh/m²kilowatt hour per square meters,C,20190820002949,33 kg CO₂/m²,20654 kWh/year,,Gas,No,Yes,Yes,No,No,No,Non flood zone,,"€ 230,000230000 €",,No,Route de Marche 1436600- Bastogne,http://www.era.be/topimmo,,,,,,,,,,,Yes,,,,,No,,,,,No,,,,,,,,No,180,No,No,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133122,"€235,000",235000€,Belgium,null,West Flanders,Veurne,Nieuwpoort,8620,Albert I-laan 173\\/J,null,null,null,null,51.15,2.72,,,,1930,1,2,Good,2,,Urban,74m²square meters,,Installed,,2,,,1,1,,No,,,,,,,494kWh/m²kilowatt hour per square meters,E,20220407-0002576475-RES-1,Not specified,Not specified,,,,,Yes,No,No,No,Non flood zone,"Living area (residential, urban or rural)","€ 235,000235000 €",€ 608608 €,No,Albert I-laan 173/J8620- Nieuwpoort,http://www.dewaele.com,D8620-22011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9691952,"€240,000",240000€,Belgium,null,Brussels,Brussels,Bruxelles,1000,Place du Grand Sablon 35,null,null,null,null,50.84,4.35,After signing the deed,,Toison d'Or,,1,4,As new,1,,"Living area (residential, urban or rural)",52m²square meters,,Hyper equipped,,1,12m²square meters,,1,1,,No,2m²square meters,Yes,,Yes,Yes,,272kWh/m²kilowatt hour per square meters,E,20120627-00000980-01-1,Not specified,Not specified,,Fuel oil,,Yes,,,,,,,"€ 240,000240000 €",€ 600600 €,No,Place du Grand Sablon 351000- Bruxelles,http://www.nmbbrussels.com,,,,9m²square meters,€ 152152 €,,,,,Link to the virtual visit,Yes,,,Natascha Mehlhop,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9876632,"€245,000",245000€,Belgium,null,Brussels,Brussels,Ixelles,1050,Rue du Lac 27,,,,,,,Bruxelles (19 communes),,1970,1,3,Good,2,Isolated,,91m²square meters,24m²square meters,Installed,9m²square meters,2,16m²square meters,10m²square meters,1,1,Yes,No,3m²square meters,Yes,No,Yes,,,150kWh/m²kilowatt hour per square meters,C,Not specified,Not specified,Not specified,Non flood zone,,,,,,,,,"€ 245,000245000 €",,No,,"Rue du Lac 27,1050- Ixelles",http://www.immoexpat.be,4737076,,,,,,,latitude,,,,,1,No,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depending on the tenant,number,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125008,"€250,000",250000€,Belgium,null,Brussels,Brussels,Bruxelles ville,1000,Rue Archim\\u00e8de 17 ,null,null,null,null,50.84,4.38,,,,1999,3,5,To be done up,2,,,70m²square meters,,,8m²square meters,1,,,1,,,No,5m²square meters,Yes,No,No,,No,174kWh/m²kilowatt hour per square meters,D,20220919-TEST-clos,33 kg CO₂/m²,Not specified,,Gas,No,Yes,,No,No,No,Non flood zone,,"€ 250,000250000 €",,No,Rue Archimède 171000- Bruxelles ville,http://era.be/chatelain,,,,,,,,,,Link to the virtual visit,Yes,,,,,Yes,,,,,Yes,,,,,,,,No,174,No,No,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162841,"€89,500",89500€,Belgium,null,Li\\u00e8ge,Li\\u00e8ge,Vis\\u00e9,4600,Avenue Franklin Roosevelt 22A,null,null,null,null,50.74,5.69,,,,,,,,2,,,116m²square meters,,,,3,,,,1,,No,,,,,,,407kWh/m²kilowatt hour per square meters,E,20220210012483,74 kg CO₂/m²,47057 kWh/year,No,Gas,No,No,,,,,,,"€ 89,50089500 €",€ 376376 €,No,Avenue Franklin Roosevelt 22A4600- Visé,http://www.waucomont.be,W3499,,1,,,,,,,,,1,,,,,,,,,,Yes,,,,,,,,,No,No,120m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162840,"€269,000",269000€,Belgium,null,Li\\u00e8ge,Li\\u00e8ge,Vis\\u00e9,4600,Avenue Franklin Roosevelt 22A,null,null,null,null,50.74,5.69,,,,2007,,,,2,,,,42m²square meters,Installed,,3,,,1,2,,No,36m²square meters,,,,,,345kWh/m²kilowatt hour per square meters,E,20220707010844,85 kg CO₂/m²,30910 kWh/year,No,Fuel oil,No,No,,,,,,,"€ 269,000269000 €",€ 660660 €,No,Avenue Franklin Roosevelt 22A4600- Visé,http://www.waucomont.be,W3497,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,353m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162838,"€495,000",495000€,Belgium,null,Flemish Brabant,Halle-Vilvoorde,Opwijk,1745,Schoolstraat 101,null,null,null,null,50.97,4.18,After signing the deed,,,,,,As new,2,,"Living area (residential, urban or rural)",175m²square meters,,Installed,,4,,,2,3,,No,,,,,,,391kWh/m²kilowatt hour per square meters,D,Not specified,Not specified,Not specified,,Gas,,Yes,,,,,Non flood zone,"Living area (residential, urban or rural)","€ 495,000495000 €",€ 830830 €,,Schoolstraat 1011745- Opwijk,http://www.schoukens.be,,,,,,,,,,,Yes,,,Gino Brondeel,,,,Yes,West,,,Yes,,Yes,Yes,,,,,,,,168m²square meters,,Yes,,West,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162837,"€195,000",195000€,Belgium,null,West Flanders,Brugge,Blankenberge,8370,Franchommelaan 126,null,null,null,null,51.31,3.12,,,Zeedijk,,,,,,,"Living area (residential, urban or rural)",,,,,2,,,1,1,,,,,,,,,Not specified,Not specified,Not specified,Not specified,Not specified,,,,,,,,,,,"€ 195,000195000 €",,No,Franchommelaan 1268370- Blankenberge,http://www.agencecallier.be,,,,,,,,,,,,,,,,,Residentie Calypso,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403497,"€214,900",399900€,Belgium,null,Antwerp,Antwerp,Antwerpen ,2018,Mechelsesteenweg 176,null,null,null,null,51.2,4.41,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,Not specified,Not specified,Not specified,,,,,Yes,Yes,,,Non flood zone,,,,No,Mechelsesteenweg 1762018- Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162832,"€1,130,000",1130000€,Belgium,null,Flemish Brabant,Leuven,Leuven,3000,Brusselsesteenweg 66,null,null,null,null,50.88,4.68,Immediately,,,1969,,,Good,4,8,"Living area (residential, urban or rural)",320m²square meters,36m²square meters,Hyper equipped,34m²square meters,4,25m²square meters,16m²square meters,4,4,Yes,,240m²square meters,No,,Yes,,Yes,289kWh/m²kilowatt hour per square meters,C,20220630-0002616003-RES-1,Not specified,Not specified,,Gas,Yes,Yes,,,No,,Non flood zone,"Living area (residential, urban or rural)","€ 1,130,0001130000 €",,No,Brusselsesteenweg 663000- Leuven,http://www.engelvoelkers.com/leuven-west,4971895,10 m,1,,,,,,,,,4,,,22m²square meters,,,,,,,,,,Yes,26m²square meters,19m²square meters,Yes,Yes,,,,2003m²square meters,30 mmeters,Yes,,,,,,Connected,,,,,,,,,,,,,,,19m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162831,"€289,000",289000€,Belgium,null,East Flanders,Aalst,Aalst,9300,Parklaan 187,null,null,null,null,50.93,4.04,To be defined,,,,,,To be done up,3,1,,184m²square meters,28m²square meters,Semi equipped,7m²square meters,3,17m²square meters,13m²square meters,,1,,No,,,,,,,863kWh/m²kilowatt hour per square meters,F,20220924-000268-RES-1,Not specified,Not specified,No,Fuel oil,,,Yes,,No,No,Non flood zone,"Living area (residential, urban or rural)","€ 289,000289000 €",€ 416416 €,No,Parklaan 1879300- Aalst,http://www.immolierman.be,,,1,,,,,,,,,,,,6m²square meters,,,,,,,,,,Yes,,,,,,No,,800m²square meters,,Yes,630m²square meters,South West,,No,,Connected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162818,"€1,895,000",1895000€,Belgium,null,Brussels,Brussels,Molenbeek,1080,Avenue Fran\\u00e7ois Sebrechts 26,null,null,null,null,50.86,4.31,After signing the deed,,Bruxelles (19 communes),1835,,,Good,2,,Urban,500m²square meters,,,,8,,,7,,Yes,No,,No,No,,,,Not specified,Not specified,Not specified,Not specified,Not specified,,Gas,,Yes,Yes,,,,,,"€ 1,895,0001895000 €",,Yes,Avenue François Sebrechts 261080- Molenbeek,http://www.perception-immobiliere.be,4971886,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,120m²square meters,,Yes,,,,,,Connected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9927691,"€262,650",262650€,Belgium,null,West Flanders,Kortrijk,Waregem,8793,Roterijstraat,,,,,,,2019,,,1,3,Good,125m²square meters,,,,Installed,,2,,1,,,2,No,,Yes,,Not specified,,,,,Not specified,Not specified,Not specified,Not specified,No,53,Yes,,Yes,No,No,Non flood zone,,"Living area (residential, urban or rural)","€ 262,650262650 €",No,,"Roterijstraat, 2028793- Waregem",http://www.immobeguin.be/,18517 - VK 3974,,,,,,,latitude,,,,,,,,,,,,,,,,,Yes,,,,,,Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,number,longitude,After signing the deed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9927690,"€262,650",262650€,Belgium,null,West Flanders,Kortrijk,Waregem,8793,Roterijstraat,,,,,,,2019,,,1,3,Good,125m²square meters,,,,Installed,,2,,1,,,2,No,,Yes,,Not specified,,,,,Not specified,Not specified,Not specified,Not specified,No,53,Yes,,Yes,No,No,Non flood zone,,"Living area (residential, urban or rural)","€ 262,650262650 €",No,,"Roterijstraat, 2028793- Waregem",http://www.immobeguin.be/,18526 - VK 3974,,,,,,,latitude,,,,,,,,,,,,,,,,,Yes,,,,,,Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,number,longitude,After signing the deed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9927685,"€262,650",262650€,Belgium,null,West Flanders,Kortrijk,Waregem,8793,Roterijstraat,,,,,,,2019,,,1,3,Good,125m²square meters,,,,Installed,,2,,1,,,2,No,,Yes,,Not specified,,,,,Not specified,Not specified,Not specified,Not specified,No,53,Yes,,Yes,No,No,Non flood zone,,"Living area (residential, urban or rural)","€ 262,650262650 €",No,,"Roterijstraat, 2028793- Waregem",http://www.immobeguin.be/,18516 - VK 3974,,,,,,,latitude,,,,,,,,,,,,,,,,,Yes,,,,,,Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,number,longitude,After signing the deed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9927684,"€262,650",262650€,Belgium,null,West Flanders,Kortrijk,Waregem,8793,Roterijstraat,,,,,,,2019,,,1,3,Good,125m²square meters,,,,Installed,,2,,1,,,2,No,,Yes,,Not specified,,,,,Not specified,Not specified,Not specified,Not specified,No,53,Yes,,Yes,No,No,Non flood zone,,"Living area (residential, urban or rural)","€ 262,650262650 €",No,,"Roterijstraat, 2028793- Waregem",http://www.immobeguin.be/,18525 - VK 3974,,,,,,,latitude,,,,,,,,,,,,,,,,,Yes,,,,,,Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,number,longitude,After signing the deed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10126787,"€285,000",285000€,Belgium,null,East Flanders,Gent,Gent,9000,Sint-Lievenslaan 3,null,null,null,null,51.04,3.73,,,,2013,5,6,To be done up,2,1,,70m²square meters,,,6m²square meters,2,,,1,,Yes,No,6m²square meters,Yes,No,No,,No,124kWh/m²kilowatt hour per square meters,C,20220829-0000619572-01-3,23 kg CO₂/m²,Not specified,,Gas,No,Yes,,No,No,No,Non flood zone,,"€ 285,000285000 €",,No,Sint-Lievenslaan 39000- Gent,http://www.era.be/ryckaert,,,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,No,124,No,No,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10131320,"€295,000",295000€,Belgium,null,Brussels,Brussels,Bruxelles ville,1000,Rue Archim\\u00e8de 17 ,null,null,null,null,50.84,4.38,,,,1980,4,5,To renovate,2,,,80m²square meters,,,10m²square meters,3,,,1,,,No,6m²square meters,Yes,No,Yes,,No,225kWh/m²kilowatt hour per square meters,E,20220729,45 kg CO₂/m²,Not specified,,Gas,No,Yes,,No,No,No,Non flood zone,,"€ 295,000295000 €",,No,Rue Archimède 171000- Bruxelles ville,http://era.be/chatelain,,,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,No,225,No,No,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10072458,"€295,000",295000€,Belgium,null,Brussels,Brussels,Woluwe-St-Pierre,1150,Val des Seigneurs,,,,,,,August 31 2022 - 12:00 AM,Est de Bruxelles + VL,1965,1,4,Good,4,Isolated,,60m²square meters,34m²square meters,USA installed,1,,9m²square meters,1,,1,Yes,No,9m²square meters,Yes,No,No,,,242kWh/m²kilowatt hour per square meters,E,20220825-0000619318-01-9,49 kg CO₂/m²,Not specified,Gas,,Non flood zone,,,,,,,"€ 295,000295000 €",,No,,"Val des Seigneurs, 9a1150- Woluwe-St-Pierre",http://www.sorimo.be,4892393,,,,,,,latitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,number,longitude,After signing the deed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10124954,"€295,000",295000€,Belgium,null,Brussels,Brussels,Ixelles,1050,Place du Ch\\u00e2telain 35,null,null,null,null,50.82,4.36,,,,1970,4,4,To renovate,4,,,83m²square meters,,,10m²square meters,2,,,1,,,No,12m²square meters,Yes,No,Yes,,No,307kWh/m²kilowatt hour per square meters,F,20121216-0000132797-01-4,66 kg CO₂/m²,Not specified,,Gas,No,Yes,,No,No,No,Non flood zone,,"€ 295,000295000 €",,No,Place du Châtelain 351050- Ixelles,http://era.be/chatelain,,,,,,,,,,Link to the virtual visit,,,,,,No,,,,,Yes,,,,,,,,No,307,No,No,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
